,Modulus of elasticity - inner (GPa),Modulus of elasticity - Outer (GPa),Axial load (kN),Friction Coefficient,Total number of snaking,Global snaking length (m),Maximum snaking amplitude (m),Image file name
488,0.20239981886919542,0.09988751738461575,13.047797010921778,33.86932982689602,10,37.85,2.52658,Sample_488.tif
489,0.19112614388039204,0.14585650160949934,8.810372599523753,35.389234471407306,8,33.22,2.65872,Sample_489.tif
490,0.11683044626357161,0.10598816803417295,10.90765233823941,36.057770228861386,7,17.41,1.67703,Sample_490.tif
491,0.13525316840499887,0.09352177542523514,10.70142315065672,7.370111806984972,8,46.1,2.6233400000000002,Sample_491.tif
492,0.19255427729081276,0.0698012167037016,12.963517956662056,29.558547401094696,7,40.2,5.1944300000000005,Sample_492.tif
493,0.1107971423490469,0.1064792974667127,11.232745701563914,4.895229564149766,12,36.87,2.46855,Sample_493.tif
494,0.11224213449279927,0.11141649062893752,10.923991554596448,8.427194437642534,9,36.89,2.11496,Sample_494.tif
495,0.1487038158486612,0.14749814652875412,10.301632227668387,38.58532605931565,10,38.16,2.62935,Sample_495.tif
496,0.17185481276523834,0.0765721321955503,6.388841338726968,2.373612180938311,9,38.44,3.87134,Sample_496.tif
497,0.18953291623955154,0.09777294594666441,10.128320408615686,36.80813422463288,5,11.39,0.489472,Sample_497.tif
498,0.12311656153709206,0.13912701337510416,8.319644630271055,22.518330921073865,6,27.69,2.40703,Sample_498.tif
499,0.18712857034608876,0.14795668421240898,8.115932160152273,17.335944117528243,10,41.28,2.64703,Sample_499.tif
500,0.10377698847946791,0.07949119603568168,11.312551061476569,39.89911956725643,6,12.38,0.493987,Sample_500.tif
501,0.15221172600690736,0.1447874123435465,11.081029210247097,47.68990000356863,8,39.78,3.07178,Sample_501.tif
502,0.08391685869467058,0.11035576796988386,13.029066303399846,42.504927412414276,5,23.58,2.66729,Sample_502.tif
503,0.07884142991870245,0.11982069264043653,11.304654044800042,32.74965809073794,8,37.86,3.6783099999999997,Sample_503.tif
504,0.14943765338634946,0.08111576680424663,8.99509389958433,32.412119768909484,11,29.45,1.43779,Sample_504.tif
505,0.19478732975100688,0.08178925299451442,8.614243695876468,42.71757431873631,11,41.48,4.15016,Sample_505.tif
506,0.08002289743884819,0.07414134868268217,12.79386336106029,33.65150821519566,8,24.47,2.08934,Sample_506.tif
507,0.12644572091670167,0.14303953589297974,11.740785717669997,47.29742953594873,6,14.92,1.21938,Sample_507.tif
508,0.08580581756304054,0.12283775233742698,10.4111930829888,10.30746610452202,8,36.27,2.5114,Sample_508.tif
509,0.18974416987099801,0.08163543703932918,6.198378782331408,43.646536687675834,10,22.87,1.26824,Sample_509.tif
510,0.08335798052642521,0.08304189186265303,6.296798624209244,43.34584913900616,10,44.07,3.55504,Sample_510.tif
511,0.16827625112234648,0.05764197835733606,7.4313249444258656,27.525438051148637,10,40.64,2.71509,Sample_511.tif
512,0.1620060806034928,0.14826446690666992,7.863768610601274,17.209724028569486,6,43.1,3.86039,Sample_512.tif
513,0.1902426578124793,0.11974007994991519,8.383665123093735,0.029639875057905968,12,43.71,2.1413,Sample_513.tif
514,0.1634093608705612,0.12492348990879024,12.397856008361622,19.63971976609738,9,43.0,5.63853,Sample_514.tif
515,0.17773588984428054,0.14916729786867253,8.346223559769022,25.851701943948054,12,42.05,3.24099,Sample_515.tif
516,0.07508839605218003,0.06596111128344735,6.591340059690119,42.39282782244265,4,17.53,2.71576,Sample_516.tif
517,0.11595008054863769,0.09463796522766803,12.513276356647609,21.784869033686167,10,37.83,2.44876,Sample_517.tif
518,0.17109957863447628,0.07444830125772883,10.702274953957808,44.86942588203627,10,44.29,5.42134,Sample_518.tif
519,0.13627950485082083,0.10766403693076046,12.128067395279082,16.633965930766223,8,22.97,2.06455,Sample_519.tif
520,0.13654931772807596,0.0925923615508145,9.439359698237283,2.2567208968982166,9,44.04,2.65352,Sample_520.tif
521,0.1911674664455015,0.09051639369614664,10.878165896156478,27.072308915383594,5,21.04,2.6842799999999998,Sample_521.tif
522,0.2026626592957386,0.059316207318050526,9.525930864754976,13.0494145948144,8,41.52,2.89016,Sample_522.tif
523,0.11973969258429408,0.09997245522956562,10.364138013637643,45.201848814666796,8,47.4,6.105090000000001,Sample_523.tif
524,0.11784561523547811,0.11901274509879928,13.61827898989661,23.303734486501938,12,41.2,2.75489,Sample_524.tif
525,0.20889476255506034,0.14629516281782795,12.433469155070892,20.11624386203472,6,32.67,2.56034,Sample_525.tif
526,0.13825524671371434,0.07880833872321778,11.744966486886156,19.39745326052107,11,44.1,2.52482,Sample_526.tif
527,0.20138643638352474,0.11753205015035506,13.140934791532338,47.44732290840991,9,39.39,2.2723,Sample_527.tif
528,0.13629845064364768,0.06026250641274812,13.130066684359445,42.27104732515951,10,43.84,2.3262400000000003,Sample_528.tif
529,0.16362741374835377,0.13024916033848535,7.83248702001956,17.25895970942922,6,12.88,1.24027,Sample_529.tif
530,0.09600835351023136,0.11961096075797821,10.843793197496918,35.816599546392645,6,16.89,1.24948,Sample_530.tif
531,0.10955825808642385,0.07961667050795114,8.561651616792657,9.740856587063643,5,10.41,0.732993,Sample_531.tif
532,0.09912895044208203,0.1374534408713368,6.042403929736121,26.014489627132093,0,0.0,0.0,Sample_532.tif
533,0.07549348171633426,0.06808113477235565,8.226331370259823,32.63097202842553,6,12.85,1.1810399999999999,Sample_533.tif
534,0.1132823631929936,0.13562229398833378,7.093048829542541,5.71272346674589,8,34.66,1.5165899999999999,Sample_534.tif
535,0.16689253439037033,0.12572814152194273,11.868510997819918,32.865947424691264,6,29.2,2.28708,Sample_535.tif
536,0.20305813181539725,0.14378727958189727,7.143306409700272,29.790664068079046,8,31.52,2.4352099999999997,Sample_536.tif
537,0.17681894575322188,0.06868386659017717,11.009113118551843,18.499350615503268,7,39.95,3.09266,Sample_537.tif
538,0.14596688501851623,0.11053795425817838,9.498830074853107,4.8790981076002105,9,33.38,3.4494,Sample_538.tif
539,0.1892900270904861,0.1196877283284823,12.943027228824207,33.77215934541431,8,40.39,3.74566,Sample_539.tif
540,0.15720279477228305,0.11256795767940914,13.247832946874667,0.49513999450684887,6,14.9,1.1264,Sample_540.tif
541,0.15094333478268898,0.11774262661684685,8.841349031880313,40.462314322001,8,27.02,1.97448,Sample_541.tif
542,0.19724084201488076,0.06409331892692735,11.620576787197267,40.358485020801076,7,16.41,0.551343,Sample_542.tif
543,0.1722385960452975,0.1273422204706597,9.453280441285026,5.248239309524937,8,25.44,1.9541,Sample_543.tif
544,0.1872688450410954,0.06917932522674934,8.227451195326873,9.019347810004748,10,25.85,1.2034799999999999,Sample_544.tif
545,0.09686903743468023,0.12318819851544012,12.592193039625926,3.281001733890541,9,27.11,2.31229,Sample_545.tif
546,0.20402053979630044,0.0686000564183127,13.781606991691513,14.507617092066296,6,12.9,0.9627319999999999,Sample_546.tif
547,0.13357550505096505,0.13425465144519544,7.19008906739329,38.80107197182113,13,36.43,2.12463,Sample_547.tif
548,0.1255475770791567,0.0687853267918823,9.745740112935655,13.352937316172714,9,40.17,3.6275699999999995,Sample_548.tif
549,0.18564924014214318,0.0917104485197609,11.829323546270821,19.83745117117906,10,33.41,1.59886,Sample_549.tif
550,0.16578149704175066,0.08814156299681461,7.665010576200783,5.919702719241914,10,24.88,1.17177,Sample_550.tif
551,0.09254412055611141,0.08381406636736652,12.373583483259694,22.23890571149029,12,43.31,4.2404,Sample_551.tif
552,0.15769280918636167,0.07583925911090908,9.029490802803885,18.409721437090035,9,23.93,1.84379,Sample_552.tif
553,0.08081756144922587,0.08714753780393127,10.993043180605182,46.365877963049556,9,27.58,1.45295,Sample_553.tif
554,0.15288202931968117,0.12328016788039733,13.147943468519172,14.201581657523493,9,37.33,3.3664099999999997,Sample_554.tif
555,0.1639281453829745,0.14728219888419794,10.26938933053954,8.044153710180682,6,26.16,2.37449,Sample_555.tif
556,0.10915574479081562,0.06727212733977625,9.725219063346373,38.37434863342028,0,0.0,0.0,Sample_556.tif
557,0.1550263125572033,0.07186719274217053,13.128211302635737,49.40326401862276,11,43.49,2.6397,Sample_557.tif
558,0.157786332584373,0.07882212729136663,7.306964977331768,23.65937983097683,8,23.5,1.84538,Sample_558.tif
559,0.08716184023140193,0.07996018070092503,6.510231738348532,32.40798066502168,11,42.04,2.64971,Sample_559.tif
560,0.1717208794020263,0.14617448332591032,6.866214142093103,21.087212457955424,11,36.83,2.60779,Sample_560.tif
561,0.0975887525413963,0.0830187148152826,6.273411312555115,3.950242107222125,8,41.18,3.45171,Sample_561.tif
562,0.09531183456189642,0.11663481343694172,7.146635459031633,8.781664988060276,11,27.87,1.12944,Sample_562.tif
563,0.15920394255141554,0.1027024649744888,7.7637320152784035,28.395500460475052,10,42.6,2.50232,Sample_563.tif
564,0.1839371889675452,0.10147446160483166,10.771191774141634,8.3506543151329,7,15.3,0.801462,Sample_564.tif
565,0.12367205345235623,0.12187363577732112,6.588110549863217,46.08909636832889,9,28.99,2.0872900000000003,Sample_565.tif
566,0.14374138556533875,0.097920832782596,13.023415057749334,11.955563284638526,10,29.53,1.5494,Sample_566.tif
567,0.10670055016501787,0.13888086491631996,13.345989811254114,28.2602701952821,7,40.1,3.42257,Sample_567.tif
568,0.11825753802742668,0.06788569708580856,10.025772597541598,38.12981723068288,5,26.01,2.49261,Sample_568.tif
569,0.16624194470830073,0.12993185212435615,13.84926462337816,25.827012236516865,6,33.24,2.47845,Sample_569.tif
570,0.17080753110957816,0.09253122978877204,7.765739686103914,23.468986749176885,12,35.83,1.7839900000000002,Sample_570.tif
571,0.08792338588491282,0.054552283716553636,12.47375540411573,35.1932544463335,8,33.34,2.0855599999999996,Sample_571.tif
572,0.20859299748103421,0.05856679027138056,8.086346496188739,16.510471045187945,8,35.89,2.9429,Sample_572.tif
573,0.07931383739013821,0.14637079153060503,6.576397709126445,28.95798358873237,6,12.35,0.575978,Sample_573.tif
574,0.14082023729198434,0.08057716817754002,9.026052736106974,28.287466607203125,6,37.37,2.80309,Sample_574.tif
575,0.12215253685716992,0.058471450294017305,9.605566047929642,9.654532529374919,9,40.99,3.17766,Sample_575.tif
576,0.07230803106848006,0.06956312819172152,9.165297062112995,49.85416489497797,0,0.0,0.0,Sample_576.tif
577,0.13120245744278158,0.12400613809589348,9.588658411796294,49.02807043795129,11,30.44,1.37222,Sample_577.tif
578,0.15668112396875486,0.14625147579924752,10.130850358723931,7.378845890136621,9,20.87,2.2084200000000003,Sample_578.tif
579,0.0843943171334301,0.12981097936660443,7.916213959321192,32.57851940608558,6,36.4,2.72662,Sample_579.tif
580,0.19889503422522525,0.05514464968635029,12.01386364781225,19.08626664882962,9,29.48,1.38907,Sample_580.tif
581,0.13093036621917978,0.13195229672442593,12.290845975315957,49.01731585943056,10,31.05,1.9293200000000001,Sample_581.tif
582,0.19352883353332898,0.1295313818030137,7.672181523618356,4.4175920479442095,10,24.76,1.6351200000000001,Sample_582.tif
583,0.09260581953568738,0.05850517639375278,6.468150120852999,35.53623156935586,7,34.26,2.45782,Sample_583.tif
584,0.08295548841928838,0.11989550990708324,9.098751989542478,34.97156798395714,5,40.16,2.97057,Sample_584.tif
585,0.16898239449969643,0.14195223470835114,10.110832580878668,2.734806999189522,12,40.12,2.7433,Sample_585.tif
586,0.19126408362906486,0.11337912701634108,9.311722888375517,32.33600341387779,6,13.9,1.08707,Sample_586.tif
587,0.18269170702032347,0.0848049911096866,12.578666083708324,44.450787656473,9,39.98,4.09009,Sample_587.tif
588,0.167211046940609,0.08268395047588015,9.17630582790482,3.989391063692475,10,36.35,2.56785,Sample_588.tif
589,0.08031316478878629,0.10166793879910463,10.958063423406646,4.6804517187287935,5,9.89,0.43646,Sample_589.tif
590,0.07150928796251951,0.1470335766682415,8.830749615481224,37.04139680129578,10,27.87,1.68471,Sample_590.tif
591,0.17330412151776334,0.10715548571081032,11.751549729504536,4.971804715833092,10,37.44,2.66739,Sample_591.tif
592,0.14245163376303507,0.07237447383802925,9.56411379332829,23.432746300536646,5,10.91,0.685177,Sample_592.tif
593,0.1662794634801974,0.14272570270906595,12.703873078155908,22.90789973497772,5,25.56,2.43811,Sample_593.tif
594,0.19469760379330228,0.06934244008766778,7.622392024315664,2.7186025212156952,9,25.39,1.27886,Sample_594.tif
595,0.0833551270280514,0.0769110822177978,9.096995855485224,4.148205853002423,6,28.45,2.66851,Sample_595.tif
596,0.1070572553957316,0.07145535415567225,9.768919513864214,19.66490367946173,5,22.44,2.8386099999999996,Sample_596.tif
597,0.14334256652853059,0.08976551028159309,8.044037960561498,39.406605330521074,9,36.66,1.98452,Sample_597.tif
598,0.11743145645160175,0.10297930527121772,13.640853583650344,44.342226247371805,8,19.9,1.77404,Sample_598.tif
599,0.08084507633113944,0.09412884407359516,7.696123733523193,36.08994410725634,9,39.5,5.06541,Sample_599.tif
600,0.14220475795554377,0.13422622252171884,7.380746742980388,27.470912353268197,9,44.44,3.2032,Sample_600.tif
601,0.1327851155599867,0.07463887745829971,11.62950874028219,35.79867706049393,5,37.52,2.40658,Sample_601.tif
602,0.18517057739081566,0.05531992898456265,9.712660379478098,36.92149804088379,7,31.75,1.9961,Sample_602.tif
603,0.16280205406619408,0.14568617706738446,6.343956309813645,6.702138357877159,6,13.93,1.40842,Sample_603.tif
604,0.1643341926525446,0.08961117060760088,12.099370304430499,29.685255256424554,10,44.24,4.3547,Sample_604.tif
605,0.09744600314764314,0.07273112408249877,11.942070521367887,17.28669925394792,11,38.92,1.99522,Sample_605.tif
606,0.1218549042047769,0.07495026237216458,10.638322264862017,23.180183226959485,6,14.36,0.646753,Sample_606.tif
607,0.18691229572735604,0.10549476156862622,11.586321432101965,5.657685585698578,7,17.35,0.6080770000000001,Sample_607.tif
608,0.14661021545648104,0.11952189803892241,7.363107667771369,6.479298758267505,11,37.21,4.62122,Sample_608.tif
609,0.11700538986021435,0.08877419745634908,11.740888844770351,7.136794570043,7,38.69,2.22566,Sample_609.tif
610,0.08788099605022898,0.06077747729182395,6.489723131109928,33.2250292104343,7,40.11,3.16431,Sample_610.tif
611,0.12964322430385344,0.07594944988696262,10.884073794771322,20.04959168202397,10,38.72,2.0333900000000003,Sample_611.tif
612,0.17921062796825077,0.1208150541555522,13.27753307054941,21.831453965023506,8,43.31,3.71584,Sample_612.tif
613,0.10151504885518439,0.07646655997455001,8.452924660925452,9.03224474521284,7,33.73,2.29657,Sample_613.tif
614,0.17074172563993703,0.08487141785858242,11.2684193140835,14.431425214576727,8,34.68,2.87676,Sample_614.tif
615,0.16864191760713912,0.14790811621912286,6.870189758881322,43.378483184573234,10,32.34,3.04053,Sample_615.tif
616,0.11762819980623021,0.07832124893546949,7.706348694762334,49.39277111267525,10,39.65,2.50393,Sample_616.tif
617,0.20402011927530772,0.1409108781225143,10.358420950844181,39.97406582526925,8,21.97,1.82454,Sample_617.tif
618,0.1757024093745781,0.11386312789308871,9.066146750241968,37.91413499617381,9,42.82,2.19917,Sample_618.tif
619,0.12131945112451364,0.0986042716906178,13.311493412505444,46.83853845029457,12,41.91,2.6665900000000002,Sample_619.tif
620,0.1008722648443011,0.09283786579810237,9.630560649497435,47.50179659947362,10,33.59,2.74686,Sample_620.tif
621,0.16422760932237976,0.09510626776233891,7.672273096182963,45.25948809789352,7,33.36,2.55419,Sample_621.tif
622,0.07111795974355459,0.10134101852481506,11.254693705547187,41.21236513623086,7,37.64,4.77192,Sample_622.tif
623,0.0889601844707943,0.08584830331025867,10.179011232329113,43.15047363642362,6,15.42,1.30083,Sample_623.tif
624,0.08162523264228574,0.058534141968756344,7.533447257357881,35.86655624800894,8,35.99,2.36512,Sample_624.tif
625,0.150395803734092,0.08892508609267302,11.18986297118476,14.385516944427701,12,37.79,2.21526,Sample_625.tif
626,0.12285861475061337,0.1233769538341741,8.514089759861468,41.713664366186016,12,37.17,1.6294600000000001,Sample_626.tif
627,0.11717295901555952,0.12326378542581083,8.674271524468445,2.30090422219203,7,38.46,2.98788,Sample_627.tif
628,0.07075648926330888,0.11532109387267128,8.597563297852385,9.967861017150064,7,31.62,2.13592,Sample_628.tif
629,0.2016017113113494,0.1317673520209265,13.207478018335907,14.424800595876023,9,42.23,4.74648,Sample_629.tif
630,0.16113258702730895,0.08410018213698398,10.121947063103448,34.2588043452443,9,47.0,3.0773900000000003,Sample_630.tif
631,0.13339800972328378,0.12862819086208455,13.262823262199904,6.30959087758414,10,38.0,2.72332,Sample_631.tif
632,0.16112437289563544,0.08730919349909974,8.292091117228036,28.045305687267927,10,31.27,3.07933,Sample_632.tif
633,0.2004649080260126,0.14801632535902415,7.066624127562422,7.479323393431155,10,41.23,6.02988,Sample_633.tif
634,0.1760112424835112,0.11287040885190487,7.250735627832965,4.999521713126255,13,42.96,2.99898,Sample_634.tif
635,0.07338045654928473,0.140629261952846,6.17527438271149,31.364424498526866,6,13.39,0.704339,Sample_635.tif
636,0.13691768020182707,0.08362743331500089,9.663596989803601,43.556660024693294,7,31.76,2.1704,Sample_636.tif
637,0.19967268498770446,0.14679741038565708,8.879822556091145,10.499580363430741,9,46.32,4.040019999999999,Sample_637.tif
638,0.1335367753441129,0.11487903625974384,10.708772194967151,47.63191656111767,5,16.51,2.41581,Sample_638.tif
639,0.13111102067859887,0.07563312585010884,6.656391494528404,15.005212120754368,8,41.28,3.5840400000000003,Sample_639.tif
640,0.1511431873840733,0.056801262188431866,6.653608630811486,32.229057143886145,9,27.91,1.6935900000000002,Sample_640.tif
641,0.14101018580091998,0.1077776205136204,6.179032558786104,34.15215439876956,7,33.66,2.44975,Sample_641.tif
642,0.07835753749970942,0.08398346447473297,9.666870827647543,9.509004032290656,9,45.83,3.60497,Sample_642.tif
643,0.0829411438357392,0.07941186308778347,12.670867091489502,48.42904604565393,9,38.74,1.83415,Sample_643.tif
644,0.18213519560497,0.1322939945777546,6.582035401704477,12.508979149157057,9,42.82,2.86856,Sample_644.tif
645,0.1339141254139113,0.09470452724282268,12.964933638390768,44.38330393113086,10,33.05,1.44849,Sample_645.tif
646,0.07340096385236877,0.13965183122942318,13.814142335884423,22.68603278464942,9,40.92,2.26871,Sample_646.tif
647,0.13333016474115633,0.09016929745134403,6.943365262100972,29.903166219619145,10,34.99,2.18282,Sample_647.tif
648,0.1131085817970384,0.14297452749899903,9.305623574044859,5.259611815145883,9,42.1,4.76619,Sample_648.tif
649,0.19572761789836665,0.1225090607993821,6.198548467383632,21.239439313889807,11,29.32,1.56996,Sample_649.tif
650,0.16921612091764388,0.08915635746297786,7.255798677669928,35.87508990229001,11,34.71,1.90537,Sample_650.tif
651,0.09044930768449298,0.14009444580035793,7.815096305683272,43.00690748657981,7,31.21,2.5317,Sample_651.tif
652,0.1819340600372024,0.05816158129626911,9.045125568002796,48.5062457952004,9,39.99,4.351380000000001,Sample_652.tif
653,0.10661312536073467,0.12487971921611837,12.584796002865449,7.19807997937359,7,39.6,2.27126,Sample_653.tif
654,0.16331674245502523,0.0791268833425885,13.988247302037182,36.04313459206425,8,38.47,2.68228,Sample_654.tif
655,0.13226606588960202,0.14909752635852755,10.747712258848189,1.7085345006392287,8,36.37,2.43802,Sample_655.tif
656,0.17411794530592875,0.13717162547848263,10.530346057944762,15.881603158999322,11,40.62,2.97526,Sample_656.tif
657,0.1461095613761401,0.05689824382029415,10.539606427995253,22.930772414489308,7,14.83,0.7447550000000001,Sample_657.tif
658,0.1052276488246362,0.10543455448603939,13.346808838290329,47.0400559233129,8,40.18,2.79773,Sample_658.tif
659,0.1939259354712876,0.12453687211335959,11.838688004673745,45.794259198057304,9,42.92,2.32997,Sample_659.tif
660,0.19258729833297586,0.1488921582057616,7.691214500888472,26.16521377895948,10,34.87,2.4919599999999997,Sample_660.tif
661,0.15071343571310883,0.13559345063325787,7.770616651177564,7.885906009063381,10,38.49,2.0671,Sample_661.tif
662,0.1746750496589857,0.11335565015345828,9.041837601441784,18.30189184929607,10,32.09,1.85903,Sample_662.tif
663,0.1785406852952123,0.06304331190312458,7.376628983892738,39.08080638220766,8,30.63,2.44066,Sample_663.tif
664,0.15067204364398165,0.07796001904147042,10.720676542958438,9.158372142875882,7,45.11,3.00782,Sample_664.tif
665,0.09262014143982747,0.08868548261216348,13.974625574327257,4.919775306569609,7,24.53,2.16223,Sample_665.tif
666,0.11865700591657036,0.08068849071313823,6.8957428119884066,19.47172518555913,11,28.8,1.81856,Sample_666.tif
667,0.07580554377757248,0.09513086232835749,13.87805489600982,49.89088942876082,9,45.38,3.73792,Sample_667.tif
668,0.15196434630674344,0.13926314987573715,8.887776282826906,25.465230816232282,10,31.23,1.55788,Sample_668.tif
669,0.13039140549815692,0.14261560385372965,6.3965742674450246,24.775558492286535,11,40.44,3.3915599999999997,Sample_669.tif
670,0.1707365389380789,0.07468646684607257,6.023418225329734,21.55586582026556,8,35.83,2.88524,Sample_670.tif
671,0.20373519250684238,0.09987681356488151,10.853560354419267,38.500245010683216,10,43.62,2.24966,Sample_671.tif
672,0.10061582402544104,0.11682561987883174,7.5317321831055315,43.81698375672961,8,20.84,1.12921,Sample_672.tif
673,0.10118494652161993,0.1183439680014728,11.842437471955092,24.996267172060975,10,26.33,1.02354,Sample_673.tif
674,0.11524356711104208,0.13076308376752974,8.351059262381074,30.059318338946973,5,36.46,3.0497,Sample_674.tif
675,0.17490292375936817,0.1285482809033988,7.902484263644075,1.2671991581252144,9,39.88,2.24724,Sample_675.tif
676,0.08583708783787704,0.11945845755646593,8.050175134741606,44.89927406441237,9,21.39,1.8335700000000001,Sample_676.tif
677,0.09105274444650036,0.08916199239960824,8.802156867090204,42.93683603262797,8,33.78,1.96567,Sample_677.tif
678,0.19309598516045415,0.14879979629257448,6.357024755141703,28.872906738648616,11,34.86,2.3279,Sample_678.tif
679,0.1810574914333498,0.0890948663469948,11.276487305351495,35.17020640377956,11,40.33,2.8073099999999998,Sample_679.tif
680,0.13759781135256596,0.07291652299469754,13.20724925403101,24.688852739769324,7,37.35,2.58791,Sample_680.tif
681,0.1372400279252761,0.07261074564655957,12.93953147569287,26.319814781381286,8,32.74,1.60585,Sample_681.tif
682,0.13792554887177147,0.07765868568605193,8.627559526501706,28.31613381420784,9,42.33,3.0084299999999997,Sample_682.tif
683,0.13048406675589563,0.1010855036947563,12.24347067796479,21.012824093505067,7,26.1,2.28557,Sample_683.tif
684,0.10715066523971108,0.14301342027674918,8.948378113099329,37.21178361029039,9,44.8,2.30119,Sample_684.tif
685,0.10169015280909482,0.06963963767964514,7.36414015154335,31.16165683524593,7,15.37,1.33623,Sample_685.tif
686,0.10704091706256484,0.06645853360490957,7.546586511050233,13.636587893014562,9,44.43,2.8306,Sample_686.tif
687,0.08101350294180565,0.14720506898372596,13.02070904606044,21.56346068655773,10,33.15,2.31743,Sample_687.tif
688,0.13150518648132553,0.07083174235001884,7.637593963927097,19.085417563052005,5,11.4,0.577604,Sample_688.tif
689,0.17549928131099973,0.14072468916992673,10.942523796857824,0.6795915056321306,10,31.89,1.81401,Sample_689.tif
690,0.2092699128419633,0.11336003854865215,7.927936143470104,37.24912352469091,9,21.34,1.23014,Sample_690.tif
691,0.13848509100272618,0.11353155636236589,13.744109367139426,19.993671605329947,11,24.7,1.0624200000000001,Sample_691.tif
692,0.12407203807336832,0.1193783743787434,7.868267900115694,26.308411637925712,8,21.33,1.7654,Sample_692.tif
693,0.17121436042769927,0.08855274861387263,10.069361792697038,40.449676003900926,9,22.87,1.35592,Sample_693.tif
694,0.19357147266775362,0.10352676325101938,11.965490786654415,47.616935345921426,9,41.77,2.7277,Sample_694.tif
695,0.14516223166298972,0.07047754317710589,8.400561015579742,15.117971751016452,8,38.6,3.06314,Sample_695.tif
696,0.11286764833983302,0.09259973016128195,8.91964699241886,42.92012235743083,7,17.87,0.729568,Sample_696.tif
697,0.14012572900397435,0.08000268480161268,10.580791207400464,41.29405941100519,10,43.05,3.7310199999999996,Sample_697.tif
698,0.14378207653401964,0.07428291814372001,8.039538387063207,36.67154204139042,10,35.92,2.38517,Sample_698.tif
699,0.15546922385154588,0.14920119959021097,10.653561334372004,5.1036727134717035,9,31.61,1.35334,Sample_699.tif
700,0.13427670502090325,0.08237367409365219,11.14612622080415,9.782101685880642,10,43.4,3.90562,Sample_700.tif
701,0.20508817228023538,0.0922964095413083,12.963354948082406,1.8532581923012283,6,26.0,3.1524799999999997,Sample_701.tif
702,0.1795846470914334,0.09912631513303849,9.154407554228598,4.358402898899821,7,25.52,2.1886200000000002,Sample_702.tif
703,0.11388030015069585,0.10827553796030293,9.4544051375088,22.384963884763525,10,46.52,3.4897,Sample_703.tif
704,0.13192981185036232,0.13687627521507567,9.408634643818345,18.927983420246633,8,19.36,1.80384,Sample_704.tif
705,0.20719430253192736,0.1287123630342628,12.405530699785242,30.37997952596336,8,43.15,2.4519900000000003,Sample_705.tif
706,0.07155981679631772,0.07691392016253502,12.284877158086612,24.20813198402066,8,42.01,3.11367,Sample_706.tif
707,0.20903806585229498,0.07642789068468457,11.46494889891432,37.43573456895318,13,41.16,1.7931700000000002,Sample_707.tif
708,0.2028746505253574,0.1013399005390364,13.37062027109772,5.409564632567076,7,40.21,5.0944400000000005,Sample_708.tif
709,0.07018695721951285,0.1039790312779356,9.813467747729572,7.272247855066243,12,24.34,1.78519,Sample_709.tif
710,0.11259979485619097,0.09991557380840108,6.877451133618933,12.306897737137435,9,27.21,2.24484,Sample_710.tif
711,0.10647546066394546,0.10377048273038371,11.963988723312964,30.163210892958492,6,39.05,3.30885,Sample_711.tif
712,0.1699925635166334,0.1408965893674387,12.622086677160883,49.02923737959707,6,12.89,0.600022,Sample_712.tif
713,0.14013674091690223,0.11664935742385461,6.104596852164793,13.858589698425924,6,12.87,0.869092,Sample_713.tif
714,0.16122389570538823,0.11885508548324548,8.922309519893968,17.720863931458315,8,26.2,2.3423599999999998,Sample_714.tif
715,0.1843996526495434,0.08133175189788941,11.008792362164122,25.87109028936175,13,39.53,2.44107,Sample_715.tif
716,0.12144502159876355,0.09353198326870822,12.402554449315083,18.645164217484904,5,11.42,0.835125,Sample_716.tif
717,0.16559281052388872,0.14684232478726347,6.969883903683888,40.80363535772393,7,33.26,1.87694,Sample_717.tif
718,0.20328708241879503,0.08757938198757698,12.851691143831903,9.439932334785446,7,36.45,2.61679,Sample_718.tif
719,0.10439372413785455,0.12493901125438474,13.56101548751312,1.775586216072147,9,38.41,4.5919300000000005,Sample_719.tif
720,0.13523991316019718,0.08543885262539395,12.69026805378031,40.93832917971388,6,12.88,0.96146,Sample_720.tif
721,0.09813003236859677,0.11383013913958696,13.324682145415899,5.256312186589118,9,39.81,3.3803099999999997,Sample_721.tif
722,0.20459754803580732,0.14457960893130295,9.947995099552795,47.3008734049445,8,30.14,1.9907299999999999,Sample_722.tif
723,0.17707408417580647,0.13982320155057354,13.815423807548717,33.643020165413134,8,35.8,2.76782,Sample_723.tif
724,0.15092225040081722,0.13028516995516584,10.303709543712255,22.21210389281733,6,29.42,2.75676,Sample_724.tif
725,0.17658652918867593,0.14775779703552466,13.713127851751112,28.119559370200527,9,38.8,4.137630000000001,Sample_725.tif
726,0.19680966691838994,0.061725752261054395,11.966138330821208,5.60223149024091,8,22.44,1.57101,Sample_726.tif
727,0.15467192447533532,0.08921610414956554,9.5077219092824,42.883608584445405,8,24.01,2.06754,Sample_727.tif
728,0.15551630228397725,0.1351448715657834,6.42194470283258,20.710215124115606,9,38.74,2.3759799999999998,Sample_728.tif
729,0.20192055199544626,0.06422633802892211,10.18306112668922,46.65774557816189,8,21.87,0.9999600000000001,Sample_729.tif
730,0.1207532799643065,0.059518166770497885,13.268268512612885,37.24068305571785,7,29.73,2.59132,Sample_730.tif
731,0.20807916233289173,0.06823379472080379,8.242930357912584,3.7967889247129945,6,40.96,3.18095,Sample_731.tif
